,index,CPI,CPI2,ConstructionSpending,ConstructionSpending2,CrudeOil,CrudeOil2,DATE,Day,Employment,Employment2,Export_Unit_Value,Export_Unit_Value2,Export_Value,Export_Value2,Export_Volume,Export_Volume2,FedFundRate,FedFundRate2,GDP,GDP2,HomePrice,HomePrice2,Import_Unit_Value,Import_Unit_Value2,Import_Value,Import_Value2,Import_Volume,Import_Volume2,Income,Income2,Loans,Loans2,MonetaryBase,MonetaryBase2,Month,SnP,SnP2,USDollar,USDollar2,Year,pct_SnP,pct_GDP,pct_MonetaryBase,pct_CPI,pct_HomePrice,pct_Loans,pct_Employment,pct_Income,pct_ConstructionSpending,pct_FedFundRate,pct_USDollar,pct_CrudeOil,pct_Import_Unit_Value,pct_Import_Volume,pct_Import_Value,pct_Export_Unit_Value,pct_Export_Volume,pct_Export_Value,long_short
17,1060,165.9,166.7,728788.0,745815.0,16.65,19.39,1999-04-01,1.0,128555.0,129280.0,95.6592,97.4,106.78538,108.6145,111.6372,111.52200000000002,5.41,5.76,9557.005,9712.28,219.15,222.25,95.6592,97.4,106.78538,108.6145,111.6372,111.52200000000002,7882.1,7972.2,785749.0,797993.0,535171.0,548817.0,4.0,1286.369995,1372.709961,117.1884,117.3922,1999.0,1.0671190764209328,1.016247244821992,1.025498392102711,1.0048221820373717,1.0141455624001825,1.015582584260368,1.005639609505659,1.0114309638294363,1.0233634472576387,1.064695009242144,1.001739079977199,1.1645645645645648,1.0181979360061553,0.9989680859068484,1.0171289365641627,1.0181979360061553,0.9989680859068484,1.0171289365641627,1
18,1123,166.7,168.1,745815.0,759906.0,19.39,24.51,1999-07-01,1.0,129280.0,131049.0,97.4,99.1408,108.6145,110.44362000000001,111.52200000000002,111.40680000000002,5.76,5.26,9712.28,9926.101,222.25,224.55,97.4,99.1408,108.6145,110.44362000000001,111.52200000000002,111.40680000000002,7972.2,8117.0,797993.0,800835.0,548817.0,564665.0,7.0,1372.709961,1282.709961,117.3922,114.822,1999.0,0.934436259255789,1.0220155308537233,1.0288766565175642,1.0083983203359328,1.0103487064116985,1.0035614347494277,1.0136834777227723,1.0181631168309877,1.018893425313248,0.9131944444444444,0.978105870747801,1.2640536358947911,1.0178726899383983,0.9989670199601872,1.016840477100203,1.0178726899383983,0.9989670199601872,1.016840477100203,0
19,1187,168.1,169.3,759906.0,784940.0,24.51,25.76,1999-10-01,1.0,131049.0,129005.0,99.1408,100.8,110.44362000000001,112.18700000000001,111.40680000000002,111.29700000000001,5.26,5.43,9926.101,10031.030999999999,224.55,228.84,99.1408,100.8,110.44362000000001,112.18700000000001,111.40680000000002,111.29700000000001,8117.0,8385.0,800835.0,835842.0,564665.0,601868.0,10.0,1282.709961,1469.25,114.822,114.4677,1999.0,1.1454265147006213,1.010571119516112,1.0658850823054378,1.0071386079714457,1.0191048764195056,1.04371312442638,0.9844027806393029,1.0330171245534063,1.0329435482809717,1.0323193916349809,0.9969143543920154,1.050999592003264,1.0167357939415458,0.9990144228179967,1.0157852486182544,1.0167357939415458,0.9990144228179967,1.0157852486182544,1
20,1248,169.3,170.9,784940.0,804766.0,25.76,26.28,2000-01-03,3.0,129005.0,131762.0,100.8,102.23067729083665,112.18700000000001,113.86315139442232,111.29700000000001,111.37556175298806,5.43,6.15,10031.030999999999,10278.34,228.84,232.56,100.8,102.23067729083665,112.18700000000001,113.86315139442232,111.29700000000001,111.37556175298806,8385.0,8535.9,835842.0,857096.0,601868.0,578588.0,1.0,1469.25,1498.579956,114.4677,116.4968,2000.0,1.0199625359877489,1.02465439494704,0.9613204224182047,1.0094506792675724,1.016255899318301,1.0254282507938104,1.0213712646796635,1.0179964221824687,1.0252579815017708,1.132596685082873,1.0177263979271007,1.0201863354037266,1.0141932270916334,1.0007058748482713,1.014940691830803,1.0141932270916334,1.0007058748482713,1.014940691830803,1
21,1311,170.9,172.7,804766.0,783795.0,26.28,32.44,2000-04-03,3.0,131762.0,132011.0,102.23067729083665,103.68406374501991,113.86315139442232,115.56590836653386,111.37556175298806,111.45537051792829,6.15,7.03,10278.34,10357.445,232.56,236.79,102.23067729083665,103.68406374501991,113.86315139442232,115.56590836653386,111.37556175298806,111.45537051792829,8535.9,8685.8,857096.0,869474.0,578588.0,584222.0,4.0,1498.579956,1454.599976,116.4968,118.2923,2000.0,0.9706522299167866,1.0076962816952932,1.0097374988765755,1.0105324751316558,1.018188854489164,1.0144417894844917,1.0018897709506533,1.0175611241931137,0.973941493552163,1.143089430894309,1.0154124405133875,1.2343987823439877,1.0142167350613214,1.0007165733998022,1.0149544163432926,1.0142167350613214,1.0007165733998022,1.0149544163432926,0
22,1374,172.7,173.9,783795.0,816100.0,32.44,32.05,2000-07-03,3.0,132011.0,133249.0,103.68406374501991,105.11474103585657,115.56590836653386,117.24205976095618,111.45537051792829,111.53393227091634,7.03,6.68,10357.445,10472.285,236.79,240.45,103.68406374501991,105.11474103585657,115.56590836653386,117.24205976095618,111.45537051792829,111.53393227091634,8685.8,8788.2,869474.0,888752.0,584222.0,585252.0,7.0,1454.599976,1436.52002,118.2923,121.5949,2000.0,0.9875704961513074,1.0110876765457117,1.0017630284378198,1.0069484655471919,1.0154567338147726,1.0221720258455111,1.0093780063782563,1.0117893573418686,1.0412161343208364,0.9502133712660028,1.0279189769748327,0.9879778051787916,1.0137984299530831,1.000704871848014,1.0145038568736566,1.0137984299530831,1.000704871848014,1.0145038568736566,0
23,1437,173.9,175.6,816100.0,814479.0,32.05,27.29,2000-10-02,2.0,133249.0,130681.0,105.11474103585657,106.5,117.24205976095618,118.865,111.53393227091634,111.61,6.68,6.67,10472.285,10508.121000000001,240.45,246.37,105.11474103585657,106.5,117.24205976095618,118.865,111.53393227091634,111.61,8788.2,8923.2,888752.0,853241.0,585252.0,598666.0,10.0,1436.52002,1320.280029,121.5949,122.1436,2000.0,0.9190822338835208,1.0034219847912849,1.0229200412813626,1.0097757331799884,1.0246205032231235,0.9600439717716528,0.9807278103400401,1.0153615074759337,0.9980137238083568,0.9985029940119761,1.0045125247851678,0.8514820592823713,1.0131785413776637,1.0006820142313184,1.0138426452277691,1.0131785413776637,1.0006820142313184,1.0138426452277691,0
24,1498,175.6,176.4,814479.0,842392.0,27.29,25.7,2001-01-02,2.0,130681.0,132349.0,106.5,104.02988047808765,118.865,112.63362948207171,111.61,108.00955378486056,6.67,5.3,10508.121000000001,10638.383999999998,246.37,250.5,106.5,104.02988047808765,118.865,112.63362948207171,111.61,108.00955378486056,8923.2,8995.9,853241.0,843242.0,598666.0,601727.0,1.0,1320.280029,1160.329956,122.1436,127.6178,2001.0,0.8788514031215419,1.0123964122605742,1.0051130346470318,1.0045558086560364,1.0167634046353047,0.9882811538592262,1.0127639060001072,1.008147301416532,1.0342709879567185,0.7946026986506747,1.0448177391201832,0.9417368999633565,0.9768063894656117,0.9677408277471603,0.9475760693397697,0.9768063894656117,0.9677408277471603,0.9475760693397697,0
25,1560,176.4,177.4,842392.0,850471.0,25.7,26.02,2001-04-02,2.0,132349.0,131946.0,104.02988047808765,101.4800796812749,112.63362948207171,106.20124701195219,108.00955378486056,104.29296414342629,5.3,4.11,10638.383999999998,10639.486,250.5,254.39,104.02988047808765,101.4800796812749,112.63362948207171,106.20124701195219,108.00955378486056,104.29296414342629,8995.9,8999.7,843242.0,810866.0,601727.0,615984.0,4.0,1160.329956,1224.420044,127.6178,127.4801,2001.0,1.0552343647327156,1.0001035871613586,1.023693468965162,1.0056689342403629,1.0155289421157685,0.9616053280078554,0.9969550204383864,1.0004224146555654,1.0095905469187743,0.7754716981132076,0.9989209969142235,1.0124513618677042,0.9754897267487506,0.9655901768760458,0.942891101887617,0.9754897267487506,0.9655901768760458,0.942891101887617,1
26,1623,177.4,177.6,850471.0,845941.0,26.02,23.12,2001-07-02,2.0,131946.0,132344.0,101.4800796812749,98.97011952191235,106.20124701195219,99.86937051792827,104.29296414342629,100.63444621513943,4.11,3.02,10639.486,10701.317,254.39,257.54,101.4800796812749,98.97011952191235,106.20124701195219,99.86937051792827,104.29296414342629,100.63444621513943,8999.7,9009.0,810866.0,804888.0,615984.0,635154.0,7.0,1224.420044,1040.939941,127.4801,126.4214,2001.0,0.8501493797826133,1.0058114649523482,1.0311209382061872,1.0011273957158962,1.0123825622076341,0.9926276351456345,1.0030163854910341,1.0010333677789258,0.9946735397209311,0.7347931873479319,0.9916951743840804,0.8885472713297464,0.9752664742948001,0.9649207599157353,0.940378510872746,0.9752664742948001,0.9649207599157353,0.940378510872746,0
